route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
11,4,4_14227083,"OPORÓW",0,837125,5,145,837125
11,4,4_14227085,"OPORÓW",0,837125,5,145,837125
11,4,4_14227087,"OPORÓW",0,837125,5,145,837125
11,4,4_14227089,"OPORÓW",0,837125,5,145,837125
11,4,4_14227091,"OPORÓW",0,837125,5,145,837125
11,4,4_14227093,"OPORÓW",0,837125,5,145,837125
11,4,4_14227095,"OPORÓW",0,837125,5,145,837125
11,4,4_14227097,"OPORÓW",0,837125,5,145,837125
11,4,4_14227099,"OPORÓW",0,837125,5,145,837125
11,4,4_14227101,"OPORÓW",0,837125,5,145,837125
11,4,4_14227103,"OPORÓW",0,837125,5,145,837125
11,4,4_14227007,"Zajezdnia BOREK",1,840931,1,145,840931
11,4,4_14227032,"Zajezdnia BOREK",1,840931,2,145,840931
11,4,4_14227056,"Zajezdnia BOREK",1,840931,3,145,840931
11,4,4_14227080,"Zajezdnia BOREK",1,840931,4,145,840931
11,4,4_14227104,"Zajezdnia BOREK",1,840931,5,145,840931
11,4,4_14226987,"KROMERA",1,841458,1,145,841458
11,4,4_14226989,"KROMERA",1,841458,1,145,841458
11,4,4_14226991,"KROMERA",1,841458,1,145,841458
11,4,4_14226993,"KROMERA",1,841458,1,145,841458
11,4,4_14226995,"KROMERA",1,841458,1,145,841458
11,4,4_14226997,"KROMERA",1,841458,1,145,841458
11,4,4_14226999,"KROMERA",1,841458,1,145,841458
11,4,4_14227001,"KROMERA",1,841458,1,145,841458
11,4,4_14227003,"KROMERA",1,841458,1,145,841458
11,4,4_14227005,"KROMERA",1,841458,1,145,841458
11,4,4_14227010,"KROMERA",1,841458,2,145,841458
11,4,4_14227012,"KROMERA",1,841458,2,145,841458
11,4,4_14227014,"KROMERA",1,841458,2,145,841458
11,4,4_14227016,"KROMERA",1,841458,2,145,841458
11,4,4_14227018,"KROMERA",1,841458,2,145,841458
11,4,4_14227020,"KROMERA",1,841458,2,145,841458
11,4,4_14227022,"KROMERA",1,841458,2,145,841458
11,4,4_14227024,"KROMERA",1,841458,2,145,841458
11,4,4_14227026,"KROMERA",1,841458,2,145,841458
11,4,4_14227028,"KROMERA",1,841458,2,145,841458
11,4,4_14227030,"KROMERA",1,841458,2,145,841458
11,4,4_14227034,"KROMERA",1,841458,3,145,841458
11,4,4_14227036,"KROMERA",1,841458,3,145,841458
11,4,4_14227038,"KROMERA",1,841458,3,145,841458
11,4,4_14227040,"KROMERA",1,841458,3,145,841458
11,4,4_14227042,"KROMERA",1,841458,3,145,841458
11,4,4_14227044,"KROMERA",1,841458,3,145,841458
11,4,4_14227046,"KROMERA",1,841458,3,145,841458
11,4,4_14227048,"KROMERA",1,841458,3,145,841458
11,4,4_14227050,"KROMERA",1,841458,3,145,841458
11,4,4_14227052,"KROMERA",1,841458,3,145,841458
11,4,4_14227054,"KROMERA",1,841458,3,145,841458
11,4,4_14227058,"KROMERA",1,841458,4,145,841458
11,4,4_14227060,"KROMERA",1,841458,4,145,841458
11,4,4_14227062,"KROMERA",1,841458,4,145,841458
11,4,4_14227064,"KROMERA",1,841458,4,145,841458
11,4,4_14227066,"KROMERA",1,841458,4,145,841458
11,4,4_14227068,"KROMERA",1,841458,4,145,841458
11,4,4_14227070,"KROMERA",1,841458,4,145,841458
11,4,4_14227072,"KROMERA",1,841458,4,145,841458
11,4,4_14227074,"KROMERA",1,841458,4,145,841458
11,4,4_14227076,"KROMERA",1,841458,4,145,841458
11,4,4_14227078,"KROMERA",1,841458,4,145,841458
11,4,4_14227082,"KROMERA",1,841458,5,145,841458
11,4,4_14227084,"KROMERA",1,841458,5,145,841458
11,4,4_14227086,"KROMERA",1,841458,5,145,841458
11,4,4_14227088,"KROMERA",1,841458,5,145,841458
11,4,4_14227090,"KROMERA",1,841458,5,145,841458
11,4,4_14227092,"KROMERA",1,841458,5,145,841458
11,4,4_14227094,"KROMERA",1,841458,5,145,841458
11,4,4_14227096,"KROMERA",1,841458,5,145,841458
11,4,4_14227098,"KROMERA",1,841458,5,145,841458
11,4,4_14227100,"KROMERA",1,841458,5,145,841458
11,4,4_14227102,"KROMERA",1,841458,5,145,841458
11,4,4_14227033,"OPORÓW",0,842056,3,145,842056
11,4,4_14227057,"OPORÓW",0,842056,4,145,842056
11,4,4_14227081,"OPORÓW",0,842056,5,145,842056
11,4,4_14226985,"KROMERA",1,842936,1,145,842936
11,4,4_14227008,"KROMERA",1,843988,2,145,843988
11,6,6_14234554,"Zajezdnia OŁBIN",0,819353,2,146,819353
11,6,6_14231316,"OPORÓW",0,837125,2,145,837125
11,6,6_14231422,"OPORÓW",0,837125,10,92,837125
11,6,6_14231502,"OPORÓW",0,837125,44,141,837125
11,6,6_14231510,"OPORÓW",0,837125,44,141,837125
11,6,6_14231512,"OPORÓW",0,837125,44,141,837125
11,6,6_14231518,"OPORÓW",0,837125,50,141,837125
11,6,6_14231522,"OPORÓW",0,837125,50,141,837125
11,6,6_14231524,"OPORÓW",0,837125,50,141,837125
11,6,6_14231536,"OPORÓW",0,837125,51,141,837125
11,6,6_14231548,"OPORÓW",0,837125,51,141,837125
11,6,6_14232782,"OPORÓW",0,837125,4,92,837125
11,6,6_14232851,"OPORÓW",0,837125,8,141,837125
11,6,6_14232855,"OPORÓW",0,837125,8,141,837125
11,6,6_14232898,"OPORÓW",0,837125,1,92,837125
11,6,6_14232910,"OPORÓW",0,837125,1,92,837125
11,6,6_14233022,"OPORÓW",0,837125,10,141,837125
11,6,6_14234013,"OPORÓW",0,837125,10,141,837125
11,6,6_14234026,"OPORÓW",0,837125,14,145,837125
11,6,6_14234032,"OPORÓW",0,837125,14,145,837125
11,6,6_14234044,"OPORÓW",0,837125,15,92,837125
11,6,6_14234050,"OPORÓW",0,837125,15,92,837125
11,6,6_14234065,"OPORÓW",0,837125,16,141,837125
11,6,6_14234067,"OPORÓW",0,837125,16,141,837125
11,6,6_14234069,"OPORÓW",0,837125,16,141,837125
11,6,6_14234122,"OPORÓW",0,837125,20,92,837125
11,6,6_14234130,"OPORÓW",0,837125,20,92,837125
11,6,6_14234138,"OPORÓW",0,837125,21,141,837125
11,6,6_14234146,"OPORÓW",0,837125,21,141,837125
11,6,6_14234155,"OPORÓW",0,837125,22,141,837125
11,6,6_14234164,"OPORÓW",0,837125,23,141,837125
11,6,6_14234184,"OPORÓW",0,837125,24,145,837125
11,6,6_14234215,"OPORÓW",0,837125,25,141,837125
11,6,6_14234222,"OPORÓW",0,837125,26,147,837125
11,6,6_14234236,"OPORÓW",0,837125,26,147,837125
11,6,6_14234238,"OPORÓW",0,837125,26,147,837125
11,6,6_14234240,"OPORÓW",0,837125,26,147,837125
11,6,6_14234244,"OPORÓW",0,837125,27,141,837125
11,6,6_14234254,"OPORÓW",0,837125,27,141,837125
11,6,6_14234260,"OPORÓW",0,837125,28,92,837125
11,6,6_14234267,"OPORÓW",0,837125,29,141,837125
11,6,6_14234279,"OPORÓW",0,837125,29,141,837125
11,6,6_14234284,"OPORÓW",0,837125,30,146,837125
11,6,6_14234299,"OPORÓW",0,837125,31,141,837125
11,6,6_14234313,"OPORÓW",0,837125,32,141,837125
11,6,6_14234346,"OPORÓW",0,837125,38,92,837125
11,6,6_14234348,"OPORÓW",0,837125,38,92,837125
11,6,6_14234350,"OPORÓW",0,837125,38,92,837125
11,6,6_14234373,"OPORÓW",0,837125,42,92,837125
11,6,6_14234380,"OPORÓW",0,837125,43,141,837125
11,6,6_14234552,"OPORÓW",0,837125,2,146,837125
11,6,6_14234559,"OPORÓW",0,837125,3,145,837125
11,6,6_14234563,"OPORÓW",0,837125,3,145,837125
11,6,6_14234565,"OPORÓW",0,837125,3,145,837125
11,6,6_14234571,"OPORÓW",0,837125,20,141,837125
11,6,6_14234575,"OPORÓW",0,837125,20,141,837125
11,6,6_14234577,"OPORÓW",0,837125,20,141,837125
11,6,6_14234590,"OPORÓW",0,837125,21,141,837125
11,6,6_14234594,"OPORÓW",0,837125,21,141,837125
11,6,6_14234596,"OPORÓW",0,837125,21,141,837125
11,6,6_14234610,"OPORÓW",0,837125,22,146,837125
11,6,6_14234629,"OPORÓW",0,837125,23,141,837125
11,6,6_14234633,"OPORÓW",0,837125,23,141,837125
11,6,6_14234635,"OPORÓW",0,837125,23,141,837125
11,6,6_14234649,"OPORÓW",0,837125,24,145,837125
11,6,6_14234653,"OPORÓW",0,837125,24,145,837125
11,6,6_14234655,"OPORÓW",0,837125,24,145,837125
11,6,6_14234671,"OPORÓW",0,837125,25,141,837125
11,6,6_14234679,"OPORÓW",0,837125,25,141,837125
11,6,6_14234681,"OPORÓW",0,837125,25,141,837125
11,6,6_14234683,"OPORÓW",0,837125,25,141,837125
11,6,6_14234690,"OPORÓW",0,837125,26,146,837125
11,6,6_14234694,"OPORÓW",0,837125,26,146,837125
11,6,6_14234696,"OPORÓW",0,837125,26,146,837125
11,6,6_14234710,"OPORÓW",0,837125,27,141,837125
11,6,6_14234718,"OPORÓW",0,837125,27,141,837125
11,6,6_14234726,"OPORÓW",0,837125,28,92,837125
11,6,6_14234738,"OPORÓW",0,837125,29,146,837125
11,6,6_14234746,"OPORÓW",0,837125,29,146,837125
11,6,6_14234955,"OPORÓW",0,837125,35,147,837125
11,6,6_14234967,"OPORÓW",0,837125,36,141,837125
11,6,6_14232882,"Zajezdnia OŁBIN",1,839412,11,141,839412
11,6,6_14234280,"Zajezdnia OŁBIN",1,839412,29,141,839412
11,6,6_14234684,"Zajezdnia OŁBIN",1,839412,25,141,839412
11,6,6_14234719,"Zajezdnia OŁBIN",1,839412,27,141,839412
11,6,6_14234965,"Zajezdnia BOREK",0,839414,35,147,839414
11,6,6_14231513,"Zajezdnia BOREK",1,840931,44,141,840931
11,6,6_14234241,"Zajezdnia BOREK",1,840931,26,147,840931
11,6,6_14234566,"Zajezdnia BOREK",1,840931,3,145,840931
11,6,6_14233021,"KROMERA",1,840933,10,141,840933
11,6,6_14234154,"KROMERA",1,840933,22,141,840933
11,6,6_14234163,"KROMERA",1,840933,23,141,840933
11,6,6_14234379,"KROMERA",1,840933,43,141,840933
11,6,6_14234966,"KROMERA",1,840933,36,141,840933
11,6,6_14231315,"KROMERA",1,841458,2,145,841458
11,6,6_14231405,"KROMERA",1,841458,9,92,841458
11,6,6_14231421,"KROMERA",1,841458,10,92,841458
11,6,6_14231499,"KROMERA",1,841458,44,141,841458
11,6,6_14231503,"KROMERA",1,841458,44,141,841458
11,6,6_14231511,"KROMERA",1,841458,44,141,841458
11,6,6_14231519,"KROMERA",1,841458,50,141,841458
11,6,6_14231523,"KROMERA",1,841458,50,141,841458
11,6,6_14231535,"KROMERA",1,841458,51,141,841458
11,6,6_14231545,"KROMERA",1,841458,51,141,841458
11,6,6_14231549,"KROMERA",1,841458,51,141,841458
11,6,6_14232781,"KROMERA",1,841458,4,92,841458
11,6,6_14232852,"KROMERA",1,841458,8,141,841458
11,6,6_14232909,"KROMERA",1,841458,1,92,841458
11,6,6_14233082,"KROMERA",1,841458,16,145,841458
11,6,6_14234012,"KROMERA",1,841458,10,141,841458
11,6,6_14234023,"KROMERA",1,841458,14,145,841458
11,6,6_14234027,"KROMERA",1,841458,14,145,841458
11,6,6_14234041,"KROMERA",1,841458,15,92,841458
11,6,6_14234045,"KROMERA",1,841458,15,92,841458
11,6,6_14234062,"KROMERA",1,841458,16,141,841458
11,6,6_14234066,"KROMERA",1,841458,16,141,841458
11,6,6_14234068,"KROMERA",1,841458,16,141,841458
11,6,6_14234111,"KROMERA",1,841458,19,146,841458
11,6,6_14234121,"KROMERA",1,841458,20,92,841458
11,6,6_14234129,"KROMERA",1,841458,20,92,841458
11,6,6_14234137,"KROMERA",1,841458,21,141,841458
11,6,6_14234145,"KROMERA",1,841458,21,141,841458
11,6,6_14234212,"KROMERA",1,841458,25,141,841458
11,6,6_14234216,"KROMERA",1,841458,25,141,841458
11,6,6_14234221,"KROMERA",1,841458,26,147,841458
11,6,6_14234233,"KROMERA",1,841458,26,147,841458
11,6,6_14234237,"KROMERA",1,841458,26,147,841458
11,6,6_14234239,"KROMERA",1,841458,26,147,841458
11,6,6_14234243,"KROMERA",1,841458,27,141,841458
11,6,6_14234253,"KROMERA",1,841458,27,141,841458
11,6,6_14234259,"KROMERA",1,841458,28,92,841458
11,6,6_14234266,"KROMERA",1,841458,29,141,841458
11,6,6_14234276,"KROMERA",1,841458,29,141,841458
11,6,6_14234283,"KROMERA",1,841458,30,146,841458
11,6,6_14234293,"KROMERA",1,841458,30,146,841458
11,6,6_14234298,"KROMERA",1,841458,31,141,841458
11,6,6_14234312,"KROMERA",1,841458,32,141,841458
11,6,6_14234343,"KROMERA",1,841458,38,92,841458
11,6,6_14234347,"KROMERA",1,841458,38,92,841458
11,6,6_14234349,"KROMERA",1,841458,38,92,841458
11,6,6_14234356,"KROMERA",1,841458,40,141,841458
11,6,6_14234372,"KROMERA",1,841458,42,92,841458
11,6,6_14234553,"KROMERA",1,841458,2,146,841458
11,6,6_14234560,"KROMERA",1,841458,3,145,841458
11,6,6_14234564,"KROMERA",1,841458,3,145,841458
11,6,6_14234572,"KROMERA",1,841458,20,141,841458
11,6,6_14234576,"KROMERA",1,841458,20,141,841458
11,6,6_14234591,"KROMERA",1,841458,21,141,841458
11,6,6_14234595,"KROMERA",1,841458,21,141,841458
11,6,6_14234611,"KROMERA",1,841458,22,146,841458
11,6,6_14234630,"KROMERA",1,841458,23,141,841458
11,6,6_14234634,"KROMERA",1,841458,23,141,841458
11,6,6_14234650,"KROMERA",1,841458,24,145,841458
11,6,6_14234654,"KROMERA",1,841458,24,145,841458
11,6,6_14234668,"KROMERA",1,841458,25,141,841458
11,6,6_14234672,"KROMERA",1,841458,25,141,841458
11,6,6_14234680,"KROMERA",1,841458,25,141,841458
11,6,6_14234682,"KROMERA",1,841458,25,141,841458
11,6,6_14234691,"KROMERA",1,841458,26,146,841458
11,6,6_14234695,"KROMERA",1,841458,26,146,841458
11,6,6_14234707,"KROMERA",1,841458,27,141,841458
11,6,6_14234711,"KROMERA",1,841458,27,141,841458
11,6,6_14234723,"KROMERA",1,841458,28,92,841458
11,6,6_14234727,"KROMERA",1,841458,28,92,841458
11,6,6_14234735,"KROMERA",1,841458,29,146,841458
11,6,6_14234739,"KROMERA",1,841458,29,146,841458
11,6,6_14234747,"KROMERA",1,841458,29,146,841458
11,6,6_14234949,"KROMERA",1,841458,34,147,841458
11,6,6_14234954,"KROMERA",1,841458,35,147,841458
11,6,6_14234964,"KROMERA",1,841458,35,147,841458
11,6,6_14231314,"OPORÓW",0,842056,2,145,842056
11,6,6_14231534,"OPORÓW",0,842056,51,141,842056
11,6,6_14234220,"OPORÓW",0,842056,26,147,842056
11,6,6_14234953,"OPORÓW",0,842056,35,147,842056
11,6,6_14234242,"OPORÓW",0,842671,27,141,842671
11,6,6_14234183,"KROMERA",1,842936,24,145,842936
11,6,6_14234371,"OPORÓW",0,843987,42,92,843987
11,6,6_14232911,"Zajezdnia GAJ",1,844342,1,92,844342
11,6,6_14234351,"Zajezdnia GAJ",1,844342,38,92,844342
11,8,8_14238410,"Zajezdnia OŁBIN",0,819353,2,146,819353
11,8,8_14235172,"OPORÓW",0,837125,2,145,837125
11,8,8_14235278,"OPORÓW",0,837125,10,92,837125
11,8,8_14235358,"OPORÓW",0,837125,44,141,837125
11,8,8_14235366,"OPORÓW",0,837125,44,141,837125
11,8,8_14235368,"OPORÓW",0,837125,44,141,837125
11,8,8_14235374,"OPORÓW",0,837125,50,141,837125
11,8,8_14235378,"OPORÓW",0,837125,50,141,837125
11,8,8_14235380,"OPORÓW",0,837125,50,141,837125
11,8,8_14235392,"OPORÓW",0,837125,51,141,837125
11,8,8_14235404,"OPORÓW",0,837125,51,141,837125
11,8,8_14236638,"OPORÓW",0,837125,4,92,837125
11,8,8_14236707,"OPORÓW",0,837125,8,141,837125
11,8,8_14236711,"OPORÓW",0,837125,8,141,837125
11,8,8_14236754,"OPORÓW",0,837125,1,92,837125
11,8,8_14236766,"OPORÓW",0,837125,1,92,837125
11,8,8_14236878,"OPORÓW",0,837125,10,141,837125
11,8,8_14237869,"OPORÓW",0,837125,10,141,837125
11,8,8_14237882,"OPORÓW",0,837125,14,145,837125
11,8,8_14237888,"OPORÓW",0,837125,14,145,837125
11,8,8_14237900,"OPORÓW",0,837125,15,92,837125
11,8,8_14237906,"OPORÓW",0,837125,15,92,837125
11,8,8_14237921,"OPORÓW",0,837125,16,141,837125
11,8,8_14237923,"OPORÓW",0,837125,16,141,837125
11,8,8_14237925,"OPORÓW",0,837125,16,141,837125
11,8,8_14237978,"OPORÓW",0,837125,20,92,837125
11,8,8_14237986,"OPORÓW",0,837125,20,92,837125
11,8,8_14237994,"OPORÓW",0,837125,21,141,837125
11,8,8_14238002,"OPORÓW",0,837125,21,141,837125
11,8,8_14238011,"OPORÓW",0,837125,22,141,837125
11,8,8_14238020,"OPORÓW",0,837125,23,141,837125
11,8,8_14238040,"OPORÓW",0,837125,24,145,837125
11,8,8_14238071,"OPORÓW",0,837125,25,141,837125
11,8,8_14238078,"OPORÓW",0,837125,26,147,837125
11,8,8_14238092,"OPORÓW",0,837125,26,147,837125
11,8,8_14238094,"OPORÓW",0,837125,26,147,837125
11,8,8_14238096,"OPORÓW",0,837125,26,147,837125
11,8,8_14238100,"OPORÓW",0,837125,27,141,837125
11,8,8_14238110,"OPORÓW",0,837125,27,141,837125
11,8,8_14238116,"OPORÓW",0,837125,28,92,837125
11,8,8_14238123,"OPORÓW",0,837125,29,141,837125
11,8,8_14238135,"OPORÓW",0,837125,29,141,837125
11,8,8_14238140,"OPORÓW",0,837125,30,146,837125
11,8,8_14238155,"OPORÓW",0,837125,31,141,837125
11,8,8_14238169,"OPORÓW",0,837125,32,141,837125
11,8,8_14238202,"OPORÓW",0,837125,38,92,837125
11,8,8_14238204,"OPORÓW",0,837125,38,92,837125
11,8,8_14238206,"OPORÓW",0,837125,38,92,837125
11,8,8_14238229,"OPORÓW",0,837125,42,92,837125
11,8,8_14238236,"OPORÓW",0,837125,43,141,837125
11,8,8_14238408,"OPORÓW",0,837125,2,146,837125
11,8,8_14238415,"OPORÓW",0,837125,3,145,837125
11,8,8_14238419,"OPORÓW",0,837125,3,145,837125
11,8,8_14238421,"OPORÓW",0,837125,3,145,837125
11,8,8_14238427,"OPORÓW",0,837125,20,141,837125
11,8,8_14238431,"OPORÓW",0,837125,20,141,837125
11,8,8_14238433,"OPORÓW",0,837125,20,141,837125
11,8,8_14238446,"OPORÓW",0,837125,21,141,837125
11,8,8_14238450,"OPORÓW",0,837125,21,141,837125
11,8,8_14238452,"OPORÓW",0,837125,21,141,837125
11,8,8_14238466,"OPORÓW",0,837125,22,146,837125
11,8,8_14238485,"OPORÓW",0,837125,23,141,837125
11,8,8_14238489,"OPORÓW",0,837125,23,141,837125
11,8,8_14238491,"OPORÓW",0,837125,23,141,837125
11,8,8_14238505,"OPORÓW",0,837125,24,145,837125
11,8,8_14238509,"OPORÓW",0,837125,24,145,837125
11,8,8_14238511,"OPORÓW",0,837125,24,145,837125
11,8,8_14238527,"OPORÓW",0,837125,25,141,837125
11,8,8_14238535,"OPORÓW",0,837125,25,141,837125
11,8,8_14238537,"OPORÓW",0,837125,25,141,837125
11,8,8_14238539,"OPORÓW",0,837125,25,141,837125
11,8,8_14238546,"OPORÓW",0,837125,26,146,837125
11,8,8_14238550,"OPORÓW",0,837125,26,146,837125
11,8,8_14238552,"OPORÓW",0,837125,26,146,837125
11,8,8_14238566,"OPORÓW",0,837125,27,141,837125
11,8,8_14238574,"OPORÓW",0,837125,27,141,837125
11,8,8_14238582,"OPORÓW",0,837125,28,92,837125
11,8,8_14238594,"OPORÓW",0,837125,29,146,837125
11,8,8_14238602,"OPORÓW",0,837125,29,146,837125
11,8,8_14238811,"OPORÓW",0,837125,35,147,837125
11,8,8_14238823,"OPORÓW",0,837125,36,141,837125
11,8,8_14236738,"Zajezdnia OŁBIN",1,839412,11,141,839412
11,8,8_14238136,"Zajezdnia OŁBIN",1,839412,29,141,839412
11,8,8_14238540,"Zajezdnia OŁBIN",1,839412,25,141,839412
11,8,8_14238575,"Zajezdnia OŁBIN",1,839412,27,141,839412
11,8,8_14238821,"Zajezdnia BOREK",0,839414,35,147,839414
11,8,8_14235369,"Zajezdnia BOREK",1,840931,44,141,840931
11,8,8_14238097,"Zajezdnia BOREK",1,840931,26,147,840931
11,8,8_14238422,"Zajezdnia BOREK",1,840931,3,145,840931
11,8,8_14236877,"KROMERA",1,840933,10,141,840933
11,8,8_14238010,"KROMERA",1,840933,22,141,840933
11,8,8_14238019,"KROMERA",1,840933,23,141,840933
11,8,8_14238235,"KROMERA",1,840933,43,141,840933
11,8,8_14238822,"KROMERA",1,840933,36,141,840933
11,8,8_14235171,"KROMERA",1,841458,2,145,841458
11,8,8_14235261,"KROMERA",1,841458,9,92,841458
11,8,8_14235277,"KROMERA",1,841458,10,92,841458
11,8,8_14235355,"KROMERA",1,841458,44,141,841458
11,8,8_14235359,"KROMERA",1,841458,44,141,841458
11,8,8_14235367,"KROMERA",1,841458,44,141,841458
11,8,8_14235375,"KROMERA",1,841458,50,141,841458
11,8,8_14235379,"KROMERA",1,841458,50,141,841458
11,8,8_14235391,"KROMERA",1,841458,51,141,841458
11,8,8_14235401,"KROMERA",1,841458,51,141,841458
11,8,8_14235405,"KROMERA",1,841458,51,141,841458
11,8,8_14236637,"KROMERA",1,841458,4,92,841458
11,8,8_14236708,"KROMERA",1,841458,8,141,841458
11,8,8_14236765,"KROMERA",1,841458,1,92,841458
11,8,8_14236938,"KROMERA",1,841458,16,145,841458
11,8,8_14237868,"KROMERA",1,841458,10,141,841458
11,8,8_14237879,"KROMERA",1,841458,14,145,841458
11,8,8_14237883,"KROMERA",1,841458,14,145,841458
11,8,8_14237897,"KROMERA",1,841458,15,92,841458
11,8,8_14237901,"KROMERA",1,841458,15,92,841458
11,8,8_14237918,"KROMERA",1,841458,16,141,841458
11,8,8_14237922,"KROMERA",1,841458,16,141,841458
11,8,8_14237924,"KROMERA",1,841458,16,141,841458
11,8,8_14237967,"KROMERA",1,841458,19,146,841458
11,8,8_14237977,"KROMERA",1,841458,20,92,841458
11,8,8_14237985,"KROMERA",1,841458,20,92,841458
11,8,8_14237993,"KROMERA",1,841458,21,141,841458
11,8,8_14238001,"KROMERA",1,841458,21,141,841458
11,8,8_14238068,"KROMERA",1,841458,25,141,841458
11,8,8_14238072,"KROMERA",1,841458,25,141,841458
11,8,8_14238077,"KROMERA",1,841458,26,147,841458
11,8,8_14238089,"KROMERA",1,841458,26,147,841458
11,8,8_14238093,"KROMERA",1,841458,26,147,841458
11,8,8_14238095,"KROMERA",1,841458,26,147,841458
11,8,8_14238099,"KROMERA",1,841458,27,141,841458
11,8,8_14238109,"KROMERA",1,841458,27,141,841458
11,8,8_14238115,"KROMERA",1,841458,28,92,841458
11,8,8_14238122,"KROMERA",1,841458,29,141,841458
11,8,8_14238132,"KROMERA",1,841458,29,141,841458
11,8,8_14238139,"KROMERA",1,841458,30,146,841458
11,8,8_14238149,"KROMERA",1,841458,30,146,841458
11,8,8_14238154,"KROMERA",1,841458,31,141,841458
11,8,8_14238168,"KROMERA",1,841458,32,141,841458
11,8,8_14238199,"KROMERA",1,841458,38,92,841458
11,8,8_14238203,"KROMERA",1,841458,38,92,841458
11,8,8_14238205,"KROMERA",1,841458,38,92,841458
11,8,8_14238212,"KROMERA",1,841458,40,141,841458
11,8,8_14238228,"KROMERA",1,841458,42,92,841458
11,8,8_14238409,"KROMERA",1,841458,2,146,841458
11,8,8_14238416,"KROMERA",1,841458,3,145,841458
11,8,8_14238420,"KROMERA",1,841458,3,145,841458
11,8,8_14238428,"KROMERA",1,841458,20,141,841458
11,8,8_14238432,"KROMERA",1,841458,20,141,841458
11,8,8_14238447,"KROMERA",1,841458,21,141,841458
11,8,8_14238451,"KROMERA",1,841458,21,141,841458
11,8,8_14238467,"KROMERA",1,841458,22,146,841458
11,8,8_14238486,"KROMERA",1,841458,23,141,841458
11,8,8_14238490,"KROMERA",1,841458,23,141,841458
11,8,8_14238506,"KROMERA",1,841458,24,145,841458
11,8,8_14238510,"KROMERA",1,841458,24,145,841458
11,8,8_14238524,"KROMERA",1,841458,25,141,841458
11,8,8_14238528,"KROMERA",1,841458,25,141,841458
11,8,8_14238536,"KROMERA",1,841458,25,141,841458
11,8,8_14238538,"KROMERA",1,841458,25,141,841458
11,8,8_14238547,"KROMERA",1,841458,26,146,841458
11,8,8_14238551,"KROMERA",1,841458,26,146,841458
11,8,8_14238563,"KROMERA",1,841458,27,141,841458
11,8,8_14238567,"KROMERA",1,841458,27,141,841458
11,8,8_14238579,"KROMERA",1,841458,28,92,841458
11,8,8_14238583,"KROMERA",1,841458,28,92,841458
11,8,8_14238591,"KROMERA",1,841458,29,146,841458
11,8,8_14238595,"KROMERA",1,841458,29,146,841458
11,8,8_14238603,"KROMERA",1,841458,29,146,841458
11,8,8_14238805,"KROMERA",1,841458,34,147,841458
11,8,8_14238810,"KROMERA",1,841458,35,147,841458
11,8,8_14238820,"KROMERA",1,841458,35,147,841458
11,8,8_14235170,"OPORÓW",0,842056,2,145,842056
11,8,8_14235390,"OPORÓW",0,842056,51,141,842056
11,8,8_14238076,"OPORÓW",0,842056,26,147,842056
11,8,8_14238809,"OPORÓW",0,842056,35,147,842056
11,8,8_14238098,"OPORÓW",0,842671,27,141,842671
11,8,8_14238039,"KROMERA",1,842936,24,145,842936
11,8,8_14238227,"OPORÓW",0,843987,42,92,843987
11,8,8_14236767,"Zajezdnia GAJ",1,844342,1,92,844342
11,8,8_14238207,"Zajezdnia GAJ",1,844342,38,92,844342
11,32,32_14229598,"OPORÓW",0,837125,1,145,837125
11,32,32_14229604,"OPORÓW",0,837125,1,145,837125
11,32,32_14229610,"OPORÓW",0,837125,1,145,837125
11,32,32_14229612,"OPORÓW",0,837125,1,145,837125
11,32,32_14229615,"OPORÓW",0,837125,2,145,837125
11,32,32_14229621,"OPORÓW",0,837125,2,145,837125
11,32,32_14229627,"OPORÓW",0,837125,2,145,837125
11,32,32_14229633,"OPORÓW",0,837125,2,145,837125
11,32,32_14229635,"OPORÓW",0,837125,2,145,837125
11,32,32_14229638,"OPORÓW",0,837125,3,92,837125
11,32,32_14229644,"OPORÓW",0,837125,3,92,837125
11,32,32_14229650,"OPORÓW",0,837125,3,92,837125
11,32,32_14229656,"OPORÓW",0,837125,3,92,837125
11,32,32_14229659,"OPORÓW",0,837125,4,145,837125
11,32,32_14229665,"OPORÓW",0,837125,4,145,837125
11,32,32_14229671,"OPORÓW",0,837125,4,145,837125
11,32,32_14229677,"OPORÓW",0,837125,4,145,837125
11,32,32_14229682,"OPORÓW",0,837125,5,146,837125
11,32,32_14229688,"OPORÓW",0,837125,5,146,837125
11,32,32_14229694,"OPORÓW",0,837125,5,146,837125
11,32,32_14229704,"OPORÓW",0,837125,6,146,837125
11,32,32_14229710,"OPORÓW",0,837125,6,146,837125
11,32,32_14229716,"OPORÓW",0,837125,6,146,837125
11,32,32_14229725,"OPORÓW",0,837125,7,92,837125
11,32,32_14229731,"OPORÓW",0,837125,7,92,837125
11,32,32_14229737,"OPORÓW",0,837125,7,92,837125
11,32,32_14229746,"OPORÓW",0,837125,8,145,837125
11,32,32_14229752,"OPORÓW",0,837125,8,145,837125
11,32,32_14229758,"OPORÓW",0,837125,8,145,837125
11,32,32_14229766,"OPORÓW",0,837125,9,145,837125
11,32,32_14229772,"OPORÓW",0,837125,9,145,837125
11,32,32_14229778,"OPORÓW",0,837125,9,145,837125
11,32,32_14229787,"OPORÓW",0,837125,10,145,837125
11,32,32_14229793,"OPORÓW",0,837125,10,145,837125
